22, 0.044683, 8.500000, 32.910000, -425,-1734,207,-2463,-1447,-7327,564,96,1798, 0.013672,0.001221,-0.660400, 0.089844,-0.488281,-2.136719,-0.019999,-0.029999,0.029999, 5120,  0.018555,0.000732,-0.660645,     0.010742,0.015381,0.089844,-0.488281 ,  0.019999,0.029999,400,180,   7759,7978,7599,7860,7396,8012,7880, 7949, 5077,5310,4906,5185
23, 0.046624, 8.500000, 32.910000, -978,706,479,-2546,-611,-8334,564,96,1798, 0.013184,0.001465,-0.660156, 0.089844,-0.488281,-2.136719,-0.019999,-0.029999,0.029999, 5119,  0.018555,0.000732,-0.660645,     0.010742,0.015381,0.089844,-0.488281 ,  0.019999,0.029999,400,180,   7539,7558,7865,8231,7283,7942,7880, 7942, 4842,4862,5190,5580
24, 0.048459, 8.500000, 32.910000, -1645,821,403,2973,865,-16457,564,96,1798, 0.012451,0.001953,-0.660156, 0.089844,-0.488281,-2.136719,-0.019999,-0.029999,0.029999, 5119,  0.018555,0.000732,-0.660645,     0.010742,0.015381,0.089844,-0.488281 ,  0.019999,0.029999,400,180,   7615,7385,7834,8358,7390,7880,7886, 7949, 4923,4678,5157,5716
25, 0.050797, 8.500000, 32.910000, -924,-1968,-61,1769,-450,-19801,505,-6,1792, 0.011963,0.000732,-0.660156, 0.089844,-0.488281,-2.136719,-0.019999,-0.029999,0.029999, 5119,  0.018555,0.000732,-0.660645,     0.010742,0.015381,0.089844,-0.488281 ,  0.019999,0.029999,400,180,   7950,7818,7511,7913,7457,7949,7942, 7942, 5281,5140,4812,5241
26, 0.052533, 8.510000, 32.919998, -656,-601,278,-3319,-1588,-4903,505,-6,1792, 0.011719,0.000732,-0.660156, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014404,-0.007812,-0.660645,     0.014893,0.006836,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7701,7620,7758,8042,7336,7880,7880, 8012, 5015,4928,5076,5379
27, 0.054443, 8.510000, 32.919998, -1183,1109,407,-525,-41,-6889,505,-6,1792, 0.011475,0.000732,-0.659912, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014404,-0.007812,-0.660645,     0.014893,0.006836,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7546,7286,7958,8331,7570,7880,7818, 7942, 4850,4572,5289,5687
28, 0.056648, 8.510000, 32.919998, -1416,-65,132,2878,2000,-20080,505,-6,1792, 0.010742,0.000977,-0.659912, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014404,-0.007812,-0.660645,     0.014893,0.006836,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7736,7361,7795,8230,7457,7757,7812, 8084, 5052,4652,5115,5579
29, 0.058896, 8.510000, 32.919998, -680,-2166,-141,1226,-1330,-18672,505,-6,1792, 0.010498,0.000000,-0.659912, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014404,-0.007812,-0.660645,     0.014893,0.006836,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7973,7735,7561,7852,7457,7757,7812, 8077, 5305,5051,4866,5176
30, 0.061136, 8.510000, 32.919998, -298,390,163,-4080,-1308,-4632,531,-48,1674, 0.010498,0.000488,-0.659912, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7615,7449,7941,8116,7570,7692,7757, 8084, 4923,4746,5271,5458
31, 0.064197, 8.520000, 32.930000, -1159,597,183,650,1169,-6340,531,-48,1674, 0.010010,0.000732,-0.659912, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7667,7244,7935,8276,7507,7570,7818, 8077, 4979,4527,5264,5628
32, 0.066956, 8.520000, 32.930000, -320,-2327,-252,2007,-155,-19376,531,-48,1674, 0.009766,-0.000488,-0.659912, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7982,7755,7608,7776,7627,7692,7880, 8012, 5315,5072,4916,5095
33, 0.068832, 8.520000, 32.930000, 200,-198,-91,-3479,-1781,-6355,531,-48,1674, 0.009766,-0.000488,-0.660156, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7652,7575,7935,7959,7627,7633,7751, 8077, 4963,4881,5264,5290
34, 0.070538, 8.520000, 32.930000, -527,-215,32,1896,1844,-11285,603,68,1798, 0.009766,-0.000732,-0.660156, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7721,7506,7869,8025,7692,7627,7818, 8084, 5036,4807,5194,5361
35, 0.072725, 8.520000, 32.930000, -174,-2242,-353,2281,521,-19729,603,68,1798, 0.009766,-0.001465,-0.660156, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7957,7860,7605,7699,7633,7570,7818, 8012, 5288,5185,4912,5013
36, 0.074650, 8.530000, 32.939999, 819,-1349,-416,-2203,-2919,-8473,603,68,1798, 0.010010,-0.002197,-0.660400, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7729,7931,7794,7667,7757,7513,7812, 8012, 5045,5260,5114,4979
37, 0.076485, 8.530000, 32.939999, 767,1041,-102,-579,-331,-6884,603,68,1798, 0.010742,-0.001709,-0.660400, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7363,7637,8140,7981,7686,7633,7757, 7949, 4654,4947,5483,5314
38, 0.078301, 8.530000, 32.939999, 263,-152,-74,2284,3423,-17777,603,68,1798, 0.010742,-0.001709,-0.660645, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7518,7741,7965,7897,7692,7570,7818, 8012, 4820,5058,5296,5224
39, 0.079972, 8.530000, 32.939999, 706,-2460,-455,1528,24,-19098,616,55,1733, 0.011230,-0.002686,-0.660889, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7761,8164,7672,7524,7633,7570,7818, 8012, 5079,5509,4984,4826
40, 0.082147, 8.530000, 32.939999, 1316,-1410,-383,-1106,-2124,-11584,616,55,1733, 0.011719,-0.003174,-0.660889, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7543,8185,7842,7552,7692,7633,7818, 7942, 4846,5531,5165,4856
41, 0.083940, 8.540000, 32.950001, 1218,863,-87,-2892,-1169,-6275,616,55,1733, 0.012451,-0.002930,-0.661133, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7195,7906,8160,7860,7692,7692,7751, 7949, 4475,5234,5504,5185
42, 0.085712, 8.540000, 32.950001, 645,-270,-80,2279,2417,-13404,616,55,1733, 0.012695,-0.002930,-0.661133, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.000000, 5100,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7350,7997,7977,7798,7627,7692,7880, 7880, 4640,5331,5309,5118
43, 0.087546, 8.540000, 32.950001, 804,-2098,-309,2478,594,-20714,616,55,1733, 0.013184,-0.003662,-0.661377, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5106,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7567,8317,7725,7534,7570,7692,7818, 7880, 4872,5672,5041,4837
44, 0.089597, 8.540000, 32.950001, 1451,-1466,-337,-3197,-2948,-6944,596,-48,1674, 0.013916,-0.004395,-0.661377, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5106,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7402,8382,7842,7518,7633,7818,7818, 7880, 4696,5741,5165,4820
45, 0.091766, 8.540000, 32.950001, 1303,754,-100,-998,-916,-7096,596,-48,1674, 0.015137,-0.003906,-0.661621, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7070,8103,8142,7832,7692,7818,7812, 7880, 4342,5444,5485,5155
46, 0.093591, 8.550000, 32.959999, 791,-150,-47,3005,3647,-19274,596,-48,1674, 0.015381,-0.003906,-0.661621, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7195,8163,7990,7800,7513,7880,7880, 7757, 4475,5508,5323,5120
47, 0.095467, 8.550000, 32.959999, 858,-2327,-274,1410,63,-18531,596,-48,1674, 0.015625,-0.004883,-0.661865, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7469,8506,7672,7500,7513,7880,7880, 7818, 4767,5874,4984,4801
48, 0.097413, 8.550000, 32.959999, 1368,-906,-176,-4311,-2950,-3319,531,6,1857, 0.016357,-0.005127,-0.662109, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7223,8432,7881,7611,7507,8012,7818, 7818, 4505,5795,5207,4919
49, 0.099369, 8.550000, 32.959999, 867,1094,95,888,-265,-7414,531,6,1857, 0.016846,-0.004639,-0.662109, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   6970,8107,8118,7952,7451,8084,7880, 7692, 4235,5448,5460,5283
50, 0.101643, 8.550000, 32.959999, 435,-448,37,3138,3211,-20940,531,6,1857, 0.017334,-0.004883,-0.662109, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7188,8244,7883,7832,7396,7942,7942, 7751, 4468,5594,5209,5155
51, 0.104235, 8.560000, 32.970001, 385,-2388,-150,-53,-694,-14741,531,6,1857, 0.017578,-0.005859,-0.662109, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7472,8530,7570,7575,7396,8084,7949, 7751, 4771,5899,4875,4881
52, 0.107172, 8.560000, 32.970001, 610,472,122,-4492,-2814,-4731,531,6,1857, 0.017822,-0.005615,-0.662109, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7049,8153,7981,7965,7396,8149,7818, 7686, 4319,5497,5314,5296
53, 0.109115, 8.560000, 32.970001, -222,-41,193,3538,3550,-18362,622,89,1753, 0.018066,-0.005615,-0.661865, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7201,8097,7833,8016,7396,8149,8012, 7818, 4482,5437,5156,5351
54, 0.111075, 8.560000, 32.970001, -187,-2447,85,1138,1125,-15557,622,89,1753, 0.017822,-0.006592,-0.661865, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7560,8428,7472,7687,7283,8077,7818, 7686, 4865,5790,4771,5000
55, 0.113644, 8.560000, 32.970001, -98,-344,287,-4551,-2958,-3799,622,89,1753, 0.017822,-0.006592,-0.661865, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7320,8161,7729,7936,7283,8216,7818, 7818, 4609,5506,5045,5266
56, 0.115346, 8.570000, 32.980000, -723,1780,533,3781,604,-14436,622,89,1753, 0.017578,-0.005859,-0.661621, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7110,7734,7980,8324,7396,8149,7812, 7812, 4384,5050,5313,5679
57, 0.117151, 8.570000, 32.980000, -815,-1235,263,1415,1457,-18068,622,89,1753, 0.017334,-0.006348,-0.661377, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7539,8067,7576,7965,7283,8149,7812, 7757, 4842,5405,4882,5297
58, 0.118917, 8.570000, 32.980000, -695,-2508,163,-203,967,-11964,538,-41,1694, 0.017090,-0.006836,-0.661377, 0.089844,-0.488281,-2.136719,-0.029999,-0.009998,0.009998, 5107,  0.014648,-0.007568,-0.660645,     0.014893,0.007080,0.089844,-0.488281 ,  0.029999,0.009998,400,180,   7769,8262,7366,7751,7283,8149,7818, 7886, 5087,5613,4658,5068
59, 0.120865, 8.570000, 32.980000, -797,459,453,-4365,-2254,-4453,538,-41,1694, 0.016846,-0.006592,-0.661133, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5094,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7443,7728,7710,8217,7396,8216,7692, 7812, 4740,5044,5025,5565
60, 0.123142, 8.570000, 32.980000, -1429,2351,538,2787,-779,-11569,538,-41,1694, 0.015869,-0.005127,-0.660889, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5094,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7254,7294,7953,8597,7283,8149,7751, 7818, 4538,4581,5284,5971
61, 0.125017, 8.580000, 32.990002, -1255,-760,322,2279,3699,-19814,538,-41,1694, 0.015381,-0.005127,-0.660645, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5094,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7665,7649,7584,8201,7342,8077,7818, 7949, 4977,4959,4890,5548
62, 0.126729, 8.580000, 32.990002, -1115,-2462,163,-1172,497,-10166,538,-41,1694, 0.015137,-0.005615,-0.660645, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5094,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7950,7895,7331,7923,7336,8084,7751, 7949, 5280,5222,4620,5252
63, 0.128673, 8.580000, 32.990002, -1275,193,468,-3984,-1822,-7252,577,-13,1707, 0.014648,-0.005615,-0.660400, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5094,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7683,7506,7650,8260,7451,8077,7751, 7942, 4996,4807,4960,5611
64, 0.130903, 8.580000, 32.990002, -1697,2397,544,3732,-151,-12402,577,-13,1707, 0.013672,-0.003906,-0.659912, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5093,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7437,7056,7957,8645,7396,7942,7633, 7942, 4733,4327,5288,6022
65, 0.133165, 8.580000, 32.990002, -1266,-1538,100,1366,3423,-18327,577,-13,1707, 0.013184,-0.004395,-0.659912, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5093,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7930,7575,7495,8095,7396,7949,7757, 8077, 5259,4881,4795,5435
66, 0.134896, 8.590000, 33.000000, -952,-2210,167,-1766,-916,-8391,577,-13,1707, 0.012451,-0.005371,-0.659912, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5093,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   8061,7726,7397,7910,7507,7880,7686, 8077, 5399,5042,4691,5238
67, 0.136591, 8.590000, 33.000000, -1172,1970,488,-2740,-1671,-10808,577,-13,1707, 0.012207,-0.004639,-0.659668, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5093,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7558,7107,7957,8474,7513,7818,7633, 8012, 4862,4381,5288,5839
68, 0.138407, 8.590000, 33.000000, -1301,2765,490,4345,341,-14055,577,-13,1707, 0.011963,-0.003906,-0.659668, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5093,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7428,6875,8145,8647,7513,7818,7692, 8149, 4724,4134,5488,6024
69, 0.140917, 8.590000, 33.000000, -697,-1327,-2,888,3411,-16842,687,158,1701, 0.011475,-0.004150,-0.659668, 0.078125,-0.488281,-2.148438,-0.029999,-0.019999,0.009998, 5093,  0.024658,-0.013672,-0.660645,     0.025879,0.011230,0.089844,-0.488281 ,  0.029999,0.019999,400,180,   7901,7451,7695,8048,7570,7692,7751, 8149, 5228,4748,5009,5385
